account,name,total_orders_reward,multiplier
0x00c32bbc4793dea542a827727de75505f01af057,amanda,3000,1
0x00d93262c00311349b21b8982e277f43338f7302,mightymiki,3000,1
0x0153b80fd92a472cbd349e394b33e309e640376f,Xuan,3000,1
0x0239255304befc0b6372aaee4bec3103baecdd63,ethhhk,3000,1
0x02f1f74a10865303db5643e443e99bd2537ec6ac,Chelit8n,3000,1
0x02f73b8e29dd6ec38bc5d8b3826051dc562c3060,roast potato,3000,1
0x037910a688c721c792c0f7171be0869b86fc5072,MOS55,3000,1
0x038bee38b40c92e34e02a5f1214305539bf9ca7a,erlinc,3000,1
0x055e3a02ea557e6c1d6a4b4b89dc7a519731ef23,Conspiracylex,3000,1
0x059f9b3eaeb183feb097a71a861b35ae6f22afde,beatsfaty,3000,1
0x05a622fdcb6c0beadd57db49100f22aed155fad3,watarii,3000,1
0x06368cf84dc30969868593d11046f8a7c10b6a39,ataarrr,3000,1
0x06a03b5ecdac4da0902faacba5af27318af76c40,longpang2,3000,1
0x06a97eaeb02d8dc16ad877b5cac0ad581f4fe98a,caygeon,3000,1
0x07ccd40e4631947465edece3bf8b430811dba719,popopo,3000,1
0x0872b7209cad52fa95af35f4baf5653933105ab5,anonjunkie,3000,1
0x08c0eb532d960d363b597bd645542641e03b5cda,veryimportantstump,3000,1
0x08fd243eeb936fd9e384faa64c397c149877d8ec,hash,3000,1
0x099ef9e5e46bafaa13dc99a922ca837d9afed883,revtoad,3000,1
0x0a3b209e7382b4780bb68746090bcc7d2248b839,questooor,3000,1
0x0b3bfe556e31f3c44e2004d79de4af01f3f362fe,suskes,3000,1
0x0bc7220bbb82c10d88fb3469d5330b6522d7645d,protong,3000,1
0x0d18e5a741e8b6dfd0207b03ea7dde30bb1bc580,VVVVVV10,3000,1
0x0d590553353a279728c80285fb7bbdbfdb9d974e,snufriox,3000,1
0x0e83908e6c7500c573a153a03f6cc0cff6735465,magnacartz,3000,1
0x0f27c6050a5eb2eae837165b42639688015b1ca3,Greyhound10,3000,1
0x0f4c1f7a025b803e44fe9d76297070ac5c1f16d4,satorino,3000,1
0x1047642e7d07565a8411023feb067a652d507edd,HOANGANH01,3000,1
0x10e7e43330539a997b7e20afdfdd5fbe557286f5,gtelenti,3000,1
0x1185e841070d5469b253a8b59148084f137408bd,sh4dow,3000,1
0x12372b0ee93cafe88d00ec53da94ca73b5fd767e,cryptisen,3000,1
0x12e57746915157cdac8e5948caef9bc032fef10b,iezzi,3000,1
0x12ef2cd4231d5cf655a6cdd4ac1524ffaa439c17,kinkai,3000,1
0x13f0dd9ee7d3b69d8a58f35e4aab569c38c24b6b,ASHU,3000,1
0x14242a0f381f7bd0ef585444d4a5e079cf38fc54,W3FAN,3000,1
0x1464d4e3c815de3028572b850c6c34dfc57e9320,mariapaula,3000,1
0x14ff0bc9417b6796f79768729002a793b51205b8,defigen,3000,1
0x151e3d45a26cc74279c4590bfd8fd67ecb872a8d,limonchik1337,3000,1
0x154fd1bdceb028f272a84d71bd038c0fa5ec5ed0,arein,3000,1
0x15a1c072c4e286da08066a0bd78aa0c00d03f4f4,mrzepp,3000,1
0x167a873dca0e1c69d058aa76659a699df7b5eeed,cujo,3000,1
0x16aec0de2a760f972f99ae812966f87fc94ee323,thesu,3000,1
0x17d4e25d083bcc954a4d1690902caf24d93e83f0,lawn,3000,1
0x18105b0d9775e174222117c928e2a8bce8e27ed5,messi,3000,1
0x1817720fcde7421eb4de6656eee320a677f0b668,BLINKPeko,3000,1
0x1834a841b098a9eb861c2baf6656076c2b9f7458,roxxypoxxy,3000,1
0x18657ec15013bc2a5549d5d69e5998a5f4884bb9,manstein,3000,1
0x1960fd01ebb37c43688e55b6abe87516f5c5515d,BOBY,3000,1
0x19aa85120fa33c3c81be3e9703a4bf5fd9b8ee0d,ENDREXIL,3000,1
0x19f8a76474ebf9effb269ec5c2b935a3611d6779,tynes,3000,1
0x1b420aa37ad70be2b7d6e6e5a25792c581f82a8b,mtk4000,3000,1
0x1b4325a5e3f3666f9cb5116b4cf92daf678ded02,sgt50,3000,1
0x1bf555e99b9056e75f5752ebf6593c4929bf5d50,dddd,3000,1
0x1c221b27e14656dec55b8a84494a1b3a2821bf4b,alvrs,3000,1
0x1c83766e02ff6303032a37aafabc215a33351f32,fuck off,3000,1
0x1d9151ccf0c206d6ebbf3af04a13bfe9521e7a41,griselda,3000,1
0x1dbaf5afdd389d34c2aadeaa94c256994e7331b0,jetmacchine,3000,1
0x1ddfcaf54509c6c4926898a692ac2fb2d38eb8d7,Sean,3000,1
0x1e28560c2c26e4980944997c15ffd7c4a2210162,Cge1663,3000,1
0x1e3562acea930c2341461df3d86812c9aa2971cc,enter name,3000,1
0x1eaf80be525b239ee2303e1f7609dac0d65f47f2,BlaBla,3000,1
0x1f29cba44478bd2df384e4b21b39e6fb92f350fa,dropper7,3000,1
0x1f94534d170f8c9bd65e8f13a90c87b73a63b0e9,HARICHEN,3000,1
0x20313bf6f3071fae1f44e23f1aed6950030bd1db,glassman,3000,1
0x2147b3291b45c026f5c6c964fd98e3bb83131546,wilhelm,3000,1
0x2180fd0f2c81186024f7fa2bfb10c5ea568d9aa8,elsgra,3000,1
0x22b908c2fea7a1e6043ffcdbc77d660d4d326961,defiat,3000,1
0x2375ac2e31bee26670719956c624851972164175,jatronic,3000,1
0x247b7e245002e6b525782366dec32446f645320d,sonofwolf,3000,1
0x247b7f78ac4025a1133cec4b0993144600658a0a,Crispyxtreme,3000,1
0x24899df772e74b33f329fd062ba5882922d9b231,ligion11,3000,1
0x26561f984119125b47a09c8cb1d6173816afd28f,lmeaex,3000,1
0x2699ff3f90b99a10f1133a28c7eecd2e056ca602,RELING,3000,1
0x2769d4a63477912ce30f84cbe9129b59a5a14a4f,xx1z2,3000,1
0x27f276a41244004a6baadf6f5886d3db54b2904f,HUGH JERECTION,3000,1
0x283ec3513ac175600188d343f0caa28bf472d995,DangerWillrobin,3000,1
0x2868c8a30a2434b006b83f3c9f501e5b24eb0310,VVVVVV8,3000,1
0x2a78f5f53fd0157f9bb3f43ba9e2e3be80ca3c75,wukeff,3000,1
0x2b2995c54c09a0ed709682b481f3e37f6f74910e,le minion,3000,1
0x2c0178d282b78a9b9aec0f26ef972ae453c982fc,Skincho,3000,1
0x2c45b9ce5fbd0f7538f820b78b7aa74afa2ddd0b,sw3artog0d,3000,1
0x2c7f1a5258266c3528e52ad6bcbe9a6cfe8946f7,wolfex,3000,1
0x2cc9fa4958fbc3c4525d938fd154c6d7bf34e664,iuqyhs,3000,1
0x2d2bc9f392b4ad8740476dcc04a9c15746579ac5,nashes,3000,1
0x2d5a7fa0e8a334d07a54be2da96fb6bb45bce0ec,danisorox,3000,1
0x2fe2c37cb1d34f30f8d4d9a5d67061312a29e33f,LLLLLL4,3000,1
0x302b22af6eea464d387c5bf3b0c51fcf5a031bc3,theoden,3000,1
0x30f5d62fd96ed0e4828c6f5510d1e7e79a3d0b95,bucolicboyscissor,3000,1
0x31d173ea66fa8fba38b3ddb798c1c1098f3ae8c5,Gekonn,3000,1
0x3219dd80fcb146015e741a1410b1c29ac303b134,destroyer,3000,1
0x323794c012df58d68843d745c75ea536d870c7da,blinker,3000,1
0x327014c8c8029c1dbebc0459cf2a8b8d0bf3c0fd,enter game,3000,1
0x32b086178d925c99db14bb10377fc36300d0a236,VOLITY,3000,1
0x32d203c8f43723666c8db04acd640cccf9dad226,Jannyboi,3000,1
0x33478fd0483c1f1c80df0fe2732c702cf423c6bf,klif,3000,1
0x33ea9cd120bd15b91da747b199dc78e35f5cc0c4,igorodrigues,3000,1
0x346d4c497fa8e802685a2b0438fa51a95948ad2a,kaz0001,3000,1
0x34eed2eda7399f775a57c8b3cdabe537493b8e8b,cv13,3000,1
0x355d66015faead09459fa5c40b6704b5954baea9,zoro,3000,1
0x356504519ce4cb2caa3bbe4f619a352fb3bb6c74,sanbao,3000,1
0x377a3a71309ca5cb23d319baf64de92a154103ad,essentation,3000,1
0x37d27c00ff4d9b7f5dddf877cc14e7f919a6490d,mick,3000,1
0x380acfb35859fa7093b1fd59fca78023bae785ee,david,3000,1
0x38b7e2021def9aedf6b9c2b7d1c961f5a4f4a785,lumen,3000,1
0x3916b36697e04e23a16d8003166b599b28db833d,Promzerito,3000,1
0x39f9dbe4a60b5f017d95889ef9dc50b58cc543ca,kairy,3000,1
0x3a2c36b5126a60e5869d79b98064d5c2156c871a,cassiel,3000,1
0x3a8ace4886b8596e4e12727873b10e56afed1e8a,muffinburger,3000,1
0x3b82388aff8a58dc48a6ec1183bba0e146158d1c,jajkers,3000,1
0x3b85dfa575f1dd10a566bd1316936225f6e6323e,nbatis,3000,1
0x3bfb3a55c7190ead733cd7b5a7dc80b2d9e9baba,bagogel,3000,1
0x3bfc85bb0ad4901a9c64a6f26e613ebc21f66f17,Julx,3000,1
0x3c3dd39d2086caab37bc5c57dd74989762f548e1,DONE,3000,1
0x3d3db25d0202c90175585c0d65ec919af905d8f1,QQQQ,3000,1
0x3d62c274a01eaa06c4c6ba5781dc1a39b58f41f3,IPSED,3000,1
0x3d91169fdd2e24feb863f9dd93161c5a2e83b10c,buildjo,3000,1
0x3de65af09849925617d52ed0af28d2ee7563c4f3,park,3000,1
0x3e73b05658b95a2db6496c8911fc2a012003d463,yoyoyang,3000,1
0x41cfa3b4d98a035516b83c2392def71605ccf38e,marc,3000,1
0x41d583936ac5db773ed486754ff9af9174244444,noise,3000,1
0x41ed288dbf8493310d2bd57067c226a96610d2f9,toast,3000,1
0x42430bec75cc19f62aecf92b4af81dc25633df7a,golden muchacho,3000,1
0x42982dafd5577db35255bb1dab0b288464844de1,moira,3000,1
0x431dfb184a8c49dd803938432a8211010d0c4182,twentyone,3000,1
0x4352ea9ade574e9510ff3212fdae7dbdf45c60a1,isltruck,3000,1
0x4389172cee64379947fb9d66e6baf07e1a3f3bf8,sancreep,3000,1
0x438bdd71b997f4cc4d5866591363279d6efb3515,HOMESICKALIEN,3000,1
0x439945b21b40b1ca89c135892fa1e3896ff39ff0,CHAOS,3000,1
0x4556c171dc77da167cad8b42ebccb35a9984f3e4,Mfslee,3000,1
0x459d047d971cb03fc30626d4d733ae3c022c280f,Andy,3000,1
0x45ef34df86f5d85de8e05ff8f99d953fa2eb9ac1,cape73,3000,1
0x478716acae8a6e1699eb82be3cd6480236a56155,Pet1ke,3000,1
0x47b463e198a8b4aa7abaa89e55040e022fc29995,SKIZO,3000,1
0x47d4eddbcaba540b9854897d84516fc9cf512b35,ghost#1,3000,1
0x480b95bc56a0b0db59326890f3bbf946b6cdcf79,test007,3000,1
0x48294b4e40fa49507fde525e66de09342f24507b,test,3000,1
0x4954c9004a45bde97a53b43130a1030a2b6efbb1,cris,3000,1
0x49816b558fd5afb007ec704e4db7da6fc41c816f,LIHUIFF,3000,1
0x4994207b054c715573bb6c1fba54450f13944cfe,yic490,3000,1
0x49ae4e29d87d23568cfc38cfdd4fdf1f4d3648ed,edible,3000,1
0x4aa0a78835b4717024f699642bd1f90586bb8569,SDFDDS,3000,1
0x4b99463bb827c6a4da5d9b5cb0fcee63a1337ccb,opou,3000,1
0x4ba9c3db027e516bc35a51bde8432463505f16fe,abelha,3000,1
0x4bf0b743e2450c1bb196f445dec8c25f34245986,santelly,3000,1
0x4c1b15d89a17b2f6343909bf4305e135becfc216,EADESIMI,3000,1
0x4c26d0d211c61ebd4ef8bf281f03187af8b64562,donshotme,3000,1
0x4c31736424961fd6b695f19f71f239e84aeee4b9,vinber,3000,1
0x4c54a192810d990287be53216ed4ce7bfdfcf04e,zancho,3000,1
0x4c71cba3032e2b5277935d1dd3494f696f610071,LLLLLL1,3000,1
0x4d50ad61c71484a030620aa3875f2e7160cce3af,troll0,3000,1
0x4d667fbcfcb1f81ce871eb298f85ce0f93038bd0,horror,3000,1
0x4da792b5058f59162e1b619749a0ce4e984d4841,huuman#232,3000,1
0x4e3067c5416738085cd7c8e9ac5fe9c9c7ef3564,ISSSSSI,3000,1
0x4fa95fdf3703a873be38e81323d0fa91ce2b334a,onfun,3000,1
0x4fd27318b36cc787716c26e57ff784d83d87f05f,mixo,3000,1
0x504f74bb512bcb6062d3c5c64eb91afa6a76b080,quits,3000,1
0x50b56579482f42f4625cf68b46f91444498caaaa,cy666,3000,1
0x513089de2596d5a74a713b1f6648215bea4371df,Keykun,3000,1
0x5200064f773abf27694ef8b861286892243926c8,MOONTIGER,3000,1
0x52ac335e26781e392e79af3f43331eee3b5c7520,Fail2Fail,3000,1
0x53064b75d3ca0f5375860eaa5a306e9da1a749a1,Human-Readable ID,3000,1
0x5485f04032c403787ac0cbf78f376a702972e066,lavneesh jain,3000,1
0x5529d5bd6a31801009cf5ef18dc00b724432cd05,acid,3000,1
0x559660c6cd28ab1f079ff9291959346991294edb,mida,3000,1
0x55e34cc0a8090052420ed3467bbeb6b75b508479,POLY,3000,1
0x568146b18d96435a77db224e1662cb19a366e783,kode23,3000,1
0x595364774b32739002fb083294c9e55215969cd1,edge,3000,1
0x59955d16d9a77dabfb5f924dd5715241842dd25d,clavius,3000,1
0x5a0222f1b715f5b726ecc6b7a5f6578c1d2d77b8,dead,3000,1
0x5a0a184200a4ac6b0da95fb819723985e1630776,continental,3000,1
0x5a29df38df7c23d8bcd6d2fe2277be1f0c0baa71,carl w,3000,1
0x5a711653f557b93aeed72a60f1edeba5e9c7e5c9,rmanello,3000,1
0x5a71f78e94c2055cfb18e047ccbe9600350dec2b,takahibe,3000,1
0x5b36002e5ee1103a44246f67b067fd5509b97a9e,asphalt,3000,1
0x5b77eea144a23418b744809087ee28ffaf0752a4,dafengchui,3000,1
0x5d54b3d16a4060fc1bd4579bd7ed90d6709867b6,Deepumoh,3000,1
0x5e17f253bafcf84726d5e6c376d77dd05e2b29da,VVVVVV8,3000,1
0x5e199814f74b452245ef20657d8d5d8cbe820c0c,robodehrı,3000,1
0x5ecd47f7c8e3100aae5b8717749389752dfd1fb1,Petersito,3000,1
0x5fd4fcbd0c723eac69aabe2dd508db089ea60904,cosa,3000,1
0x6048f67e7a248f5a02aee1a4269dfe70041b135e,dh4c,3000,1
0x6097ffc8d5e54de24b2a8a1d21df054b17990399,taunus_bb,3000,1
0x60a791bd91780cf88d7b6f233f3054c63ed0d199,Blink,3000,1
0x60fd08ffac8d18a602bcd4b479e137e802053a18,berni0,3000,1
0x610c509a566608642dcd1c40ff5e06a7c4170d74,judy,3000,1
0x614a840da1817a13ede35fcd5d7d25a223fa1d70,SARRY,3000,1
0x61bff993d2d8428b1aabe9e6107db87642680022,fluffhead,3000,1
0x61f8533236dc5b236a944288b2c11dc95a4a79f4,adinome,3000,1
0x629cd43eaf443e66a9a69ed246728e1001289eac,madness,3000,1
0x63a370abfc8ed6132025f6dc8244ddf6205c174b,miaaaa,3000,1
0x63fbb4ceb1c85cffc129fb5d549fff82855a200e,LLLLLL3,3000,1
0x642f8a3a0915cb8bad69bf5393492fd7e1b28c83,wukong,3000,1
0x6441543c6537ff430f2e1d6fe8fffcfc05d52d04,paperhandoooooor,3000,1
0x64842b9be9c6de50693fe975e7601346e95274c5,mcinlor,3000,1
0x6628841854b8ec5d7f3f69845ffd29a0971bf478,Shinno,3000,1
0x666936a007c8c2e70dd5aae9151fd50de858fb16,0x666,3000,1
0x66da63b03feca7dd44a5bb023bb3645d3252fa32,Keeks,3000,1
0x66fbb1cd0a879388005ea9e17c2d951c11334a9c,FaZE.gCR,3000,1
0x678bc1f48f644419f29a203ca562597a257b7012,BRONCO,3000,1
0x689b20123bc85f01c25a90c6fb904175fcd84907,ZHAGDESHUAI,3000,1
0x68cfac789db424b2fdf5abd6ccd9c33eb59a6578,obscure,3000,1
0x69220592ac4b00784d3c0af497e261b4cd722aaf,satoshi,3000,1
0x693d27bda953674c0da098fe3ac0299d2bafe466,sky9029,3000,1
0x69b9b8147313a73876e27dd47df13168ddf8c403,YICAICHENYI,3000,1
0x6ae34d0baab756d0d38a574852c2e4e8b9b30104,Bunni,3000,1
0x6b5f0e2c1eb060e508fe9246e6cca9331eded221,thnhdt22,3000,1
0x6bae1d788c80139e9d5d335d144aec7f65979b77,mic1119,3000,1
0x6c7efd769ce1d26154799fde8301e4fc3e2b1698,inversenia,3000,1
0x6cab818daaf4040476e2489a7ed29ca685ad0623,nexu,3000,1
0x6d2e0e2d7d8a22fb82095277def9e174ec2a71f1,Filosofia-codigo,3000,1
0x6d64b34915cbf4e75818319884e299c4e72abbaa,LIUDEHUA,3000,1
0x6d9d04be80d9643a54bb08dd47b4be959d3c0ae5,BURAKCENGIZ,3000,1
0x6da2a416f722c04bf260cc11d0edf0a82d6b2f21,hILL,3000,1
0x6e48db5a7069c6d8e5ad0679651440f885b4c17d,mdion_games,3000,1
0x6edd59d6f241e6cae65f2daab687996848a89740,Johndoe,3000,1
0x6f0db3de99130766b76d01dfdb10ae7b2c5142f9,hhhrrrinnn,3000,1
0x6f243e2bb4dba418c7f52437749c486f2f2cd1e5,axelray,3000,1
0x6f7fb6897f418f7a265004698a54ef77aa3620a4,Zenn,3000,1
0x6febefd89b0c4f853445077aa8a0ec4a2a409d38,vnnn,3000,1
0x7045ba1a3dab1da17bda91b46e121fbb4a5f054b,Woshinibaba,3000,1
0x708c3c15128893bdb1f8202732a2c20aa52242b2,serious,3000,1
0x71052f978d39e2f6c38ec898bf4d6cd749fcff9a,ghostface,3000,1
0x718d6b8bedde3e56c4fa5d390ded7d065cf165eb,Tilda,3000,1
0x7207909cb217524dd6edc45abbbb6fdf7ba7eb20,GLITCHY,3000,1
0x735763b98536842f953b7d24bd3a472208ad3686,peepeepoopoo,3000,1
0x73ddb14abf93ec0fa0e9d55df0f14ed4a7228dbf,dave,3000,1
0x74df3f79e48220af12c8da4737be2de223836c99,elegy,3000,1
0x74fc4a42a14663f03e8f15223a4b5334e2d57914,zds0x,3000,1
0x756b7587c4e977c3fc72765003fc8af587799606,pool,3000,1
0x75da2671eb526ce64acbe796cd4a0d4cf6fdbc75,to the moon,3000,1
0x769294be6084906fb7ca27c19236bf213bb9d95f,BINGS,3000,1
0x76c5762e65cb28b928466256c680f5342c4ad234,9west,3000,1
0x7720b08e020a5d9c259e97ec34aff30fa90a48a9,xuluchen,3000,1
0x79f7999632b0fdcf9e26f36b20a7376105592dda,JAMES,3000,1
0x7a120d3150530a1cb538711ef04623aa8d90ff4e,Renren_immortal,3000,1
0x7b26ef2c63f3cf09a644c3aa1506031da71ae292,Valery,3000,1
0x7bd4fb369068f29a15c159b27fa66f3e628eefd4,mitch,3000,1
0x7d68612ce62cec1450cf6651fe39c6316d5e32cc,yozora,3000,1
0x7dddda4bb477210d143ad6f7cbaac13219da7eb9,dustbin,3000,1
0x7e938881c1b33af6e774b27908b32f28d5b35b9c,WIFLY,3000,1
0x7ee9fae5c1da22e355089e5ff8a82ea0c4f11675,wonyoung,3000,1
0x7f9b04fd81cdce9497cdc2302933e65f42d92f28,kinglouie,3000,1
0x803d3a4d1adba131e8c35ea850d1ae3e4a9f3e43,cc468,3000,1
0x8055cbf2abd4b658c4ad0f981af026e2a4fc1a04,kitano,3000,1
0x80b91fc05c6e460c20b14585207b7840f1dfa00b,khun,3000,1
0x831a1ed96677d6c8561be6d0e5573dbaa8f9680c,AVAx,3000,1
0x831b34dd54b6eac9fc3372345aea99f997363f11,tuotuotuoyu,3000,1
0x8329b6fd0943e22df73531f20220a86db5994f94,misletoe,3000,1
0x84ffd754cc7001b3ec72697d8563b9fe015ef2cf,Vizbara,3000,1
0x8547eac615592aaa25cfbfc55e98baa980938286,centy,3000,1
0x86083f0518dbb219cfad58907dfb382b363be88b,foxtroll,3000,1
0x86ac25273ca332820d44d1187f78b142b11875a9,LIUYILIU,3000,1
0x86e01b0d53d610582138acf31bcd80e89db56706,ludens,3000,1
0x8746968f409568811ee2aacf28c4a9c97a4a6341,zworket,3000,1
0x87686f6ae715d66f5525949598cebe4d6e7bd77d,tcmgo,3000,1
0x876ffb5fbca375c8fa0b51f08708dc66e47e7661,Lil gim,3000,1
0x87d8ae1d4056b3dc4b61324025a893e676584162,Aria,3000,1
0x8820768caedc113ba97dd749d948ad0fd91c52b6,jojo,3000,1
0x8889bc01df9b009612e25003eba5d07678dc18ad,waaaaaaaaaaaaaaáaaa,3000,1
0x88e2594b3df2b18fae2797809f4d2cba1c4557fd,Emma,3000,1
0x8a038e62e8f3341e11ac491cd4be1c01345469bf,stumbleguy,3000,1
0x8b751311a9a33711685f654fa4413a14c54cb69a,gnome,3000,1
0x8bffe2ee168e1d670db4fa813211b0638cdc2eb5,DOTMEETH,3000,1
0x8ca62376c6d1abb560bdfc07a383ce5e17c54e3d,GABMLER,3000,1
0x8dbd49b6f4757d7dcc52e59e2cad8a6ab12788ed,btcdno,3000,1
0x8e1044df71e2b5d1d76bd09fe83dd7f1def5aea0,RAvid,3000,1
0x8e6bd76e2feceab4376e64f4b8d696e2311743bd,breezer29,3000,1
0x8ed16e19f2ae9142abf9221c08a384a568dfc710,stihac,3000,1
0x90607265e088302434753688a78ce81790c185bc,nicii,3000,1
0x90aa7b5aeb1b499802990c27326cd9514ca1580e,nako,3000,1
0x911679a2f25705b8fa3e231630dd4c1b44559dc3,sundust,3000,1
0x91751a9a4082a31afc729d3fb1709f890dfd6023,faultproofben,3000,1
0x91928aafc881fd95be0a4bd8c09b953d430909bc,velorum,3000,1
0x9205b9efd236610bd99ba4adbbcf39330c188692,dfect.eth,3000,1
0x930e9292fe664fcbcf4925d83c0db4236b29c4ab,Miicky,3000,1
0x937f79de02e6fa2a46e8f124bf4bd10c818c7cb8,ivan the terrible,3000,1
0x941d120e39ce275ff5e8c94572c17458b573a8ea,John,3000,1
0x9492510bbcb93b6992d8b7bb67888558e12dcac4,pi0neer,3000,1
0x954e128f3e3d85ba3adafb9d53e7c060833e2bb0,echelon,3000,1
0x9687c70dcfe21c6198703c813cdaec9d3458e068,bytes,3000,1
0x969f055fb6f7553ed7e1dae5f73e921ea43ad6a4,flegi,3000,1
0x96ea5dd9fee5999bd47de44828a232ed77fb2c45,MENVINA,3000,1
0x97176b0d5ff5fd2c1b2ef6c66da34b7fc9097f4d,tjaeger,3000,1
0x9748bb4600fe2337454605134cfb4490e9bb64f3,doriangray29,3000,1
0x9850347954bb5528004963a7a196328e4596c6e7,Matias,3000,1
0x986bfd4c72357758ca96ea866aa854a0dfd1c51d,c51d,3000,1
0x986e92868a27548a31e88f7692e746cd7e86f39a,Change,3000,1
0x98d29f13d55a9ccb739c1d790dd8d999c8b1baf4,HEYUNSHI,3000,1
0x9d1b4fcf84aacb8a46bbd077c934c4deb843ce35,katana,3000,1
0x9dd90cef80bbabf51881ac10992d878ce999a4bb,theobaldus,3000,1
0xa119fcf53c7fa0bbe1561d6669daa15c17cb34bc,raphael,3000,1
0xa14ebe5fa6c49d912e57e57b285c2769b948e57a,22nn,3000,1
0xa1864d3b30ccc042f418ece524ff893e3f90d195,pochomkushch,3000,1
0xa18bbc2053604fa190ca0ac6e5f9d8f82ca2869b,Sunny,3000,1
0xa24abd2d80cae694bc310757cd8f8467fb888f0d,fjoeo,3000,1
0xa34d0bc3d50c37ce6aee6d4bc979b5091509ae9f,moon,3000,1
0xa39166a41541a14c855c97977292e56017cd50ed,thecryptopack,3000,1
0xa43f40d499c507f95b350784f5b419a03ab09702,flipmode,3000,1
0xa6a1f61a3a06829245be49e86b91b7d0a65d2fa1,NIKOSANT03,3000,1
0xa794391a29a735a7a686492d11cc5bd1aa1737d0,mmkakel,3000,1
0xa7b0a2be08886874b1bda53a670852cd798dba19,BAQI,3000,1
0xa7f1ebcfd086c54c75d20e40611dfd092a3bcff3,bogg,3000,1
0xa8879c580a54f190ed53b43d30de269097ad7543,bigwiid,3000,1
0xa89fed2a2c059e382ecd38dab3d624527f58f4f3,PLOKILLER,3000,1
0xa8dc7e1dd009d10449a2f29a724018e05461b017,DARX,3000,1
0xaaac34d30d6938787c653aafb922bc20bfa9c512,0x0x,3000,1
0xaab8014d6ae67f668c697e75164cb00b155839a0,bando,3000,1
0xab24d9b1f3814a4f007803761364d0af222b9e11,nik_vazovskii,3000,1
0xab769309ebceeda984e666ab727b36211ba02a8a,DANIEL,3000,1
0xabf4ebcb1026ce1b0f10fcd71cd76e2fdb394875,pook,3000,1
0xac063b103b9504523569c0a7f4a43db280d6e5bc,haochen,3000,1
0xadbd96cf1fb3908ddd68f60b790b5416724b27af,leoleo,3000,1
0xae65842124f6e5c1100cba3428c931e4a52ab00f,ARTORIAS,3000,1
0xaea51aebf5dcad77e1921d7be8657892d50860f3,edda,3000,1
0xaf90bd522bd977c1bcb7f9f8bf06ccd2e29dca28,mist,3000,1
0xb0f6e68f04f755fc66ad5008bd21d1aaec1e8452,katsucurry,3000,1
0xb13be9e47c827384dc54e46dbf5a7b967cfd8087,yasugod,3000,1
0xb1a71ee70eae8299bb7b8d7155d90c68f4c8f08e,TIOSAMUEL,3000,1
0xb1e122a8054f2b6913c6134918737ea0f139563d,gostr,3000,1
0xb3623d62ff30fadb5b2e127c07cab0d1b0808276,PiracyData,3000,1
0xb43923375d9397b2ce2ba54fa27a043fb209dfa9,CHICKER,3000,1
0xb44a8ed941521ec3ece50421214edacdff448e4a,LLLLLL5,3000,1
0xb47de499f957e1932c7fee3045df93109fa95246,kaka,3000,1
0xb4dcb6fc54efb15da4a0032bdc95cb59b9ee1df1,ZZZZ,3000,1
0xb5450682fc7c6c55af85df50f9a9fbe4c40664cb,HGIBX,3000,1
0xb5879538a6f03bfc9d3d9442a44dcb23c2dc9de2,DEKOM,3000,1
0xb62c399f6645a001d37a4dce820e5b1b7e671710,drming,3000,1
0xb63ddc0e1f3236f81a8a760f66bb54fac2ceb7b3,ibis,3000,1
0xb662659f465b734871635f3adb2b1c35ff9c4544,Gabriel,3000,1
0xb7bca4dabbaa33935a5ba6bd031005e03fee2b68,SYRINX,3000,1
0xb947adc0455060b85451806bdf63abba862a72d5,bren,3000,1
0xba740c9035ff3c24a69e0df231149c9cd12bae07,tarrence,3000,1
0xbaaea72417f4dc3e0f52a1783b0913d0f3516634,yloo,3000,1
0xbb5d6530409fcd0a3526e4c73dc8966c73ff2acf,keramsky,3000,1
0xbcb881aa8d0b3e786d00d0ae83c52e0ed078dcc3,Flyingtoe,3000,1
0xbd7140b88a306ea97a5d09cabe81960ea11b21b3,NOPH,3000,1
0xbe5b1afae3d69e0b193e18ba75ea27e45af9d681,tecsh,3000,1
0xbea1771efed9d4a80d6ce19aedb70e56dd739b49,VICINAL,3000,1
0xbeb910ae193dc54411747ac236e67d221ff3f1d7,herostone,3000,1
0xbfc9ca1c434ab19e5f75acd2d603dc0621ef64e2,deirip,3000,1
0xc07b4af97b297e541067a4829bb1d8f83214b273,marekdrop,3000,1
0xc10898eda672fdfc4ac0228bb1da9b2bf54c768f,0,3000,1
0xc19be75b8b9152d884987e1b58b3f18a94875396,leon,3000,1
0xc2856650f4a93960d28c7b0b61542c343063f553,fiona,3000,1
0xc2b175ca05da63c55bf8f78c64f618d4b7d83dbd,RASCRYPTO,3000,1
0xc2d9e87e3da5ef040bac6a5c44189a94560b64a2,Umasaman,3000,1
0xc2ead026cb1876291c8b0582fc1e72f83103ea16,rethurd,3000,1
0xc3f30e49c779737670ab1d9d1612228f5938301f,spaceman,3000,1
0xc505842662eca88435c84bd852f22308f8599e39,donsylvester,3000,1
0xc70605e632b39e4d32218972aec5ea2dd8dd5405,therapy,3000,1
0xc83414abb6655320232faa65ea72663dfd7198ec,ohmu,3000,1
0xc8537d420a23ce18356112fc08690097911013e2,sirtk,3000,1
0xc864ec464eb83203818bb1124d0b067111daa622,broken puppy,3000,1
0xc86ba498caffc1c77be9af1b4e47ec7f73d5ae25,ssv777,3000,1
0xc97ab89dcf77c832ac70841b60fa0e081f73ff83,mrdx0,3000,1
